AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA
1.014275,0.862765,0.40531,0.48909,0.234775,0.967518,0.975336,0.577816,0.400138,0.237378,0.648361,0.856252,0.616981,0.450297,0.216592,0.248858,0.383651,0.223986,0.152675,0.288248,0.72284,0.488054,0.151401,0.236087,0.142675,1.379198,0.308103,0.310457,0.178306,0.211866,1.291645,0.567958,0.434831,0.316523,0.243746,0.670592,0.632461,0.292188,0.613279,0.521071,1.346458,1.054803,0.702165,0.398114,0.247796,0.90933,0.908833,0.558894,0.432242,0.229008,1.221191,1.233699,0.89709,0.483369,0.24343,0.904948,0.951417,0.401644,0.365884,0.149968
1.144621,0.890847,0.429446,0.507458,0.240344,0.752661,1.000427,0.549413,0.369448,0.23392,0.657528,0.87368,0.718023,0.455692,0.218259,0.22086,0.414257,0.168544,0.147904,0.3166,0.546991,0.456926,0.184226,0.215339,0.147377,1.379247,0.306364,0.35183,0.191099,0.21381,1.327644,0.619344,0.471585,0.333432,0.218696,0.664874,0.649626,0.327795,0.543656,0.582088,1.321231,1.126402,0.642804,0.407874,0.232509,1.019453,1.009661,0.61541,0.45176,0.238856,1.930664,1.446455,0.908159,0.462455,0.218047,1.075238,0.987399,0.397341,0.349398,0.142419
1.642824,0.929103,0.504875,0.532047,0.237795,0.792158,1.037039,0.580572,0.338667,0.236237,0.76892,0.871061,0.814574,0.468954,0.214445,0.216249,0.426919,0.131187,0.141382,0.342591,0.42056,0.407158,0.210634,0.187521,0.157613,1.352881,0.312062,0.393504,0.197511,0.218351,1.354192,0.669611,0.518283,0.346583,0.21007,0.658233,0.668917,0.402586,0.479466,0.681547,1.593121,1.215886,0.657702,0.419366,0.223178,1.307249,1.088193,0.668383,0.47882,0.243589,4.696841,1.846431,0.964591,0.444653,0.201624,1.741969,1.026317,0.4439,0.33545,0.136387
2.628382,1.013542,0.6216,0.565888,0.229592,1.192685,1.084095,0.652287,0.314221,0.241533,1.029196,0.869878,0.881096,0.490317,0.20889,0.242248,0.415496,0.115318,0.137466,0.356776,0.35839,0.349391,0.22395,0.163929,0.16857,1.296333,0.326297,0.419205,0.199691,0.227119,1.348151,0.706545,0.554432,0.357234,0.217121,0.647565,0.679347,0.493878,0.422914,0.793544,2.240919,1.338899,0.709311,0.434077,0.218346,1.864804,1.158005,0.708363,0.514044,0.242443,10.342434,2.466203,1.05156,0.439157,0.195009,3.061872,1.091903,0.515544,0.325325,0.1338
4.063753,1.155639,0.759352,0.605149,0.218492,1.890592,1.132035,0.740844,0.300227,0.243963,1.471993,0.877682,0.901319,0.512575,0.204168,0.311192,0.380227,0.121395,0.139032,0.353503,0.349934,0.296328,0.218769,0.155752,0.176987,1.227204,0.356648,0.423399,0.201825,0.240156,1.304868,0.725344,0.56438,0.363904,0.237525,0.66396,0.670857,0.583955,0.379374,0.88461,3.312996,1.487599,0.760965,0.45357,0.212302,2.728326,1.225334,0.733055,0.551226,0.234538,18.59857,3.218838,1.139003,0.451832,0.194095,5.074122,1.17845,0.582557,0.318474,0.133726
5.657183,1.338571,0.885783,0.641669,0.20602,2.771458,1.166793,0.821122,0.2992,0.237784,2.011506,0.886802,0.867117,0.52625,0.200755,0.423452,0.328234,0.147557,0.146731,0.333174,0.379356,0.256761,0.197973,0.17208,0.18214,1.140105,0.409986,0.420539,0.206914,0.254625,1.219398,0.726249,0.546897,0.363777,0.266588,0.72621,0.645517,0.662728,0.360701,0.926808,4.548704,1.6126,0.785736,0.475717,0.199895,3.73672,1.276187,0.739484,0.579961,0.220108,27.676868,3.897278,1.186516,0.484142,0.192954,7.351819,1.250847,0.61871,0.314064,0.134734
6.873017,1.509285,0.962622,0.665589,0.191661,3.544702,1.168694,0.868939,0.311096,0.220576,2.475747,0.874867,0.780783,0.525162,0.197312,0.567073,0.271269,0.189649,0.159677,0.301101,0.411402,0.233631,0.172313,0.214982,0.184001,1.008609,0.484266,0.435927,0.218458,0.264796,1.070666,0.71578,0.516411,0.357926,0.295521,0.817926,0.618118,0.727655,0.378418,0.909176,5.531757,1.652893,0.766521,0.494599,0.179907,4.557564,1.285137,0.723651,0.590967,0.201225,34.705029,4.261694,1.159967,0.532318,0.189086,9.15364,1.2651,0.61025,0.313001,0.136922
7.320154,1.617345,0.966346,0.664781,0.174321,3.942476,1.132939,0.869529,0.331361,0.19438,2.707514,0.849256,0.660438,0.505712,0.192109,0.706405,0.226195,0.240137,0.176149,0.265245,0.43254,0.226062,0.154592,0.275436,0.182032,0.874247,0.568613,0.491536,0.241034,0.265105,0.913341,0.708754,0.494867,0.352647,0.313997,0.942758,0.617083,0.781881,0.436121,0.843189,5.950192,1.586244,0.703144,0.501832,0.156115,4.904131,1.247822,0.685197,0.577271,0.181949,37.238985,4.186124,1.056265,0.584296,0.185425,9.861759,1.209756,0.559113,0.314677,0.142092
6.832489,1.665149,0.891852,0.631596,0.154529,3.830764,1.080462,0.816183,0.352912,0.164752,2.605079,0.864549,0.527431,0.468136,0.184881,0.801247,0.208852,0.285668,0.194172,0.233789,0.43847,0.229208,0.151174,0.334361,0.175487,0.737211,0.64424,0.581756,0.275991,0.253191,0.766697,0.716365,0.494192,0.355827,0.315759,1.066292,0.663364,0.823386,0.523143,0.756046,5.651647,1.461237,0.60522,0.490814,0.135175,4.633032,1.208633,0.620798,0.538245,0.166997,34.346852,3.732117,0.88952,0.621426,0.187322,9.181955,1.133105,0.473085,0.317853,0.152069
5.623953,1.703312,0.757315,0.568725,0.135848,3.305115,1.055427,0.715233,0.369133,0.139026,2.246082,0.989895,0.400875,0.419042,0.17808,0.841929,0.225835,0.31164,0.211356,0.212545,0.448094,0.235249,0.158908,0.371341,0.164402,0.678777,0.691862,0.674405,0.318169,0.231385,0.728006,0.7336,0.508211,0.371641,0.302129,1.211932,0.754535,0.840635,0.614111,0.6774,4.785289,1.382183,0.493179,0.46235,0.121928,3.891514,1.252423,0.531964,0.482013,0.159865,27.048234,3.140865,0.697561,0.627483,0.197362,7.389198,1.122474,0.366629,0.321922,0.16711
4.19593,1.784276,0.598031,0.488002,0.123487,2.632357,1.087403,0.588516,0.375282,0.123689,1.827021,1.253854,0.296651,0.368809,0.174942,0.834941,0.273646,0.309041,0.225021,0.203944,0.47017,0.234477,0.168322,0.373751,0.150428,0.717519,0.701992,0.730341,0.356785,0.205306,0.84479,0.748574,0.518715,0.395519,0.280835,1.429459,0.860125,0.817039,0.6786,0.627424,3.769221,1.440483,0.389745,0.425061,0.117543,3.085422,1.43895,0.430677,0.422831,0.161456,18.04343,2.672335,0.526307,0.600294,0.213756,5.182294,1.236803,0.261291,0.326363,0.185341
3.046201,1.912303,0.450582,0.405451,0.12087,2.123156,1.16751,0.468334,0.370209,0.122899,1.553465,1.606272,0.224442,0.326619,0.176671,0.818115,0.340125,0.280295,0.23382,0.207392,0.504848,0.218622,0.172128,0.343281,0.136865,0.877786,0.673634,0.723815,0.382034,0.181095,1.1565,0.750696,0.511846,0.417893,0.260672,1.779064,0.946196,0.744564,0.693755,0.609527,3.034099,1.64579,0.313291,0.39051,0.120189,2.631859,1.745147,0.333539,0.374386,0.169276,10.289144,2.476404,0.411071,0.553235,0.231761,3.318755,1.46161,0.174457,0.330049,0.202501
2.551683,2.03414,0.335793,0.335493,0.128675,2.408867,1.299782,0.380253,0.373133,0.147224,1.541831,1.921566,0.186031,0.297974,0.181242,0.883192,0.431506,0.237648,0.239749,0.220198,0.534993,0.195004,0.209005,0.312541,0.131559,1.087304,0.616334,0.677599,0.40894,0.166092,1.575916,0.748912,0.491479,0.440474,0.249098,2.273035,1.001093,0.632369,0.653887,0.611443,2.888806,1.90012,0.292292,0.374785,0.127638,2.71521,2.060465,0.259702,0.344707,0.177681,6.682456,2.50677,0.392448,0.530548,0.262939,2.38286,1.740679,0.120484,0.331519,0.215702
2.621378,2.071321,0.257354,0.290745,0.146051,13.849761,1.676423,0.401505,0.495836,0.245313,1.792245,2.071461,0.176942,0.286455,0.184539,3.5071,0.631737,0.205007,0.251073,0.240122,0.590898,0.194808,0.386651,0.340338,0.145541,1.325329,0.571425,0.676087,0.485978,0.172683,2.046222,0.793583,0.473669,0.480587,0.250946,3.039032,1.04058,0.504715,0.580814,0.623684,6.333267,2.209423,0.38874,0.40333,0.144872,3.256631,2.256744,0.225042,0.335673,0.180876,21.862161,2.568523,0.692179,0.669139,0.395906,2.779456,1.988218,0.126207,0.338396,0.234361
3.068405,1.961846,0.209306,0.277537,0.170922,66.386918,3.366618,0.672007,0.910436,0.491487,2.355237,1.99487,0.190072,0.292498,0.183341,13.437248,1.139265,0.212812,0.290816,0.266104,0.703882,0.259541,0.798358,0.474636,0.185992,1.56722,0.591097,0.809603,0.659608,0.212137,2.476328,0.927425,0.482629,0.559272,0.266174,4.176518,1.0962,0.39852,0.516836,0.650759,20.158375,2.609219,0.664108,0.50689,0.182297,4.088777,2.242644,0.234469,0.344877,0.177296,95.238131,3.799787,1.763652,1.159131,0.78479,4.580369,2.149417,0.213717,0.362354,0.279075
3.748381,1.705616,0.188776,0.29182,0.200197,198.884614,7.288437,1.29514,1.719264,0.924948,3.428946,1.732715,0.222629,0.313609,0.17773,34.985376,2.116607,0.287049,0.381302,0.297455,1.010029,0.408041,1.432311,0.717381,0.249154,1.959587,0.70739,1.111471,0.937708,0.286203,3.013666,1.149754,0.545434,0.683919,0.290805,5.553805,1.17542,0.349771,0.499939,0.701417,54.307763,3.348054,1.138085,0.699,0.246483,5.139786,2.01425,0.282477,0.368783,0.170762,272.037857,7.621268,3.971285,2.083812,1.527978,7.36651,2.217956,0.387395,0.409862,0.365336
4.58652,1.389151,0.193341,0.318482,0.229456,423.062186,13.614603,2.233173,2.845991,1.499592,4.947715,1.415478,0.275298,0.339684,0.170492,66.938789,3.524682,0.433167,0.524161,0.332705,1.503303,0.619695,2.146584,1.011326,0.319525,2.544874,0.916676,1.525021,1.268318,0.381918,3.695563,1.415568,0.666609,0.830792,0.318381,7.135199,1.264295,0.364368,0.540699,0.77525,115.508788,4.701758,1.747948,0.952894,0.330834,6.325238,1.671533,0.354516,0.398465,0.16639,562.286827,14.941904,7.214829,3.317428,2.561292,10.558109,2.244659,0.622736,0.474387,0.487706
5.827948,1.097247,0.221116,0.339143,0.252904,710.124694,21.207819,3.291306,4.024931,2.079704,6.809073,1.174279,0.345869,0.356618,0.165125,102.980842,5.061543,0.622846,0.692271,0.367294,2.1027,0.844982,2.718731,1.260401,0.375827,3.283594,1.177126,1.925126,1.554762,0.474147,4.542197,1.651128,0.841452,0.953012,0.343199,8.730419,1.319535,0.438198,0.619038,0.855916,200.648665,6.721248,2.358035,1.203175,0.415501,7.617882,1.342581,0.43179,0.421469,0.166549,922.561465,24.989024,10.788678,4.54179,3.63854,13.597089,2.228394,0.861466,0.538244,0.615966
7.207122,0.895047,0.275023,0.34358,0.265377,990.011626,27.89188,4.186568,4.896336,2.489329,8.453068,1.079905,0.426821,0.355984,0.163518,132.944801,6.25857,0.8061,0.838191,0.392408,2.590293,1.028124,2.943272,1.374218,0.399366,3.964283,1.450493,2.181856,1.695651,0.533856,5.373721,1.822301,1.079639,1.005317,0.361759,10.181369,1.319336,0.57136,0.699062,0.91433,292.582114,9.148094,2.801343,1.374714,0.474834,8.71635,1.130798,0.495759,0.427471,0.169474,1259.355397,35.112426,13.631855,5.361308,4.419449,15.7005,2.146376,1.038656,0.577805,0.705993
8.469485,0.792568,0.359594,0.335584,0.263881,1172.895127,31.397838,4.661769,5.164887,2.593222,9.407934,1.111963,0.506867,0.343281,0.164797,145.990104,6.714458,0.929139,0.914214,0.398155,2.892729,1.133656,2.739797,1.309742,0.382276,4.506425,1.714941,2.235478,1.634387,0.541039,6.143785,1.950188,1.383532,0.965101,0.373036,11.219983,1.291621,0.756584,0.748424,0.924266,365.724183,11.376506,2.946924,1.415472,0.488284,9.285805,1.062809,0.534354,0.41517,0.170376,1464.067902,41.996853,14.787924,5.487571,4.627317,16.272262,1.964598,1.106965,0.576402,0.721534
8.986497,0.761145,0.469706,0.331604,0.249623,1196.682462,30.460621,4.593562,4.745735,2.361317,9.184211,1.184148,0.572236,0.336434,0.166479,138.056018,6.277519,0.954059,0.895957,0.379558,2.841483,1.150467,2.192927,1.091825,0.331242,4.66421,1.939564,2.115565,1.38962,0.494054,6.470975,2.070806,1.737784,0.844039,0.377379,11.292075,1.285391,0.976885,0.750485,0.880714,396.799483,12.677626,2.763417,1.318408,0.450621,8.961281,1.091396,0.546467,0.394029,0.165186,1465.499411,43.20831,13.838646,4.887127,4.184558,15.00353,1.683891,1.060044,0.534797,0.653246
8.640656,0.753644,0.583012,0.347536,0.227838,1054.897166,25.396409,4.063734,3.801712,1.882336,7.828259,1.20432,0.607921,0.353572,0.16638,111.722692,5.104017,0.873537,0.792264,0.340539,2.491126,1.089647,1.500226,0.799936,0.263792,4.421911,2.09925,1.894966,1.046253,0.409813,6.295704,2.218479,2.089972,0.684371,0.375664,10.419779,1.35557,1.20088,0.706141,0.803777,375.260743,12.600166,2.338569,1.121071,0.374874,7.738164,1.139112,0.53564,0.376358,0.153857,1264.88773,38.231527,11.125239,3.785961,3.249717,12.400558,1.346979,0.919187,0.469115,0.523516
7.39621,0.747485,0.671168,0.388399,0.204848,794.228024,17.9622,3.267041,2.651851,1.31795,5.736171,1.151708,0.61011,0.401284,0.162989,76.188551,3.582332,0.711355,0.640799,0.29341,1.958849,0.983028,0.885415,0.526199,0.199598,3.856344,2.178816,1.656766,0.712946,0.315529,5.641216,2.39341,2.353681,0.53576,0.368102,8.658426,1.522067,1.381057,0.631235,0.727026,308.307835,11.17476,1.814145,0.887797,0.285564,5.888791,1.161667,0.507654,0.369397,0.139657,929.536554,28.847706,7.600271,2.553678,2.137623,9.067326,1.011919,0.729543,0.400952,0.374059
5.609708,0.763746,0.713276,0.442832,0.18542,502.850363,10.547073,2.446637,1.62419,0.82758,3.534917,1.078546,0.593567,0.467275,0.156289,42.422822,2.165939,0.51357,0.489376,0.254042,1.43114,0.862607,0.492434,0.332881,0.152474,3.176012,2.162433,1.452827,0.469717,0.236069,4.759363,2.540574,2.448054,0.43123,0.354202,6.506667,1.740397,1.473202,0.547482,0.679995,217.646565,8.84274,1.330776,0.679305,0.207575,3.906905,1.170739,0.477386,0.371893,0.127477,570.179841,18.359272,4.367629,1.531695,1.172072,5.845801,0.762942,0.552293,0.34846,0.247017
3.795363,0.83849,0.700485,0.486534,0.171739,256.17629,5.032675,1.788665,0.920232,0.503011,1.844063,1.05515,0.573741,0.524385,0.148109,18.119184,1.175427,0.335869,0.373549,0.234641,1.05173,0.750926,0.326069,0.232207,0.12614,2.593052,2.052613,1.291358,0.340249,0.184047,3.9105,2.59364,2.349354,0.37559,0.333211,4.373492,1.939053,1.471357,0.471429,0.674939,129.220441,6.306303,0.999644,0.527392,0.157164,2.295481,1.208804,0.461832,0.37366,0.121508,277.746556,9.832591,2.183757,0.893897,0.548512,3.281972,0.663934,0.42967,0.317841,0.167892
2.361305,0.973007,0.643399,0.497841,0.163378,99.373939,2.051813,1.349223,0.556188,0.345153,0.871492,1.112409,0.564187,0.546885,0.141068,5.484919,0.681553,0.215701,0.304536,0.238395,0.857597,0.656389,0.290216,0.19621,0.11555,2.202589,1.867513,1.142205,0.297997,0.157388,3.226217,2.516433,2.090458,0.352021,0.304967,2.658067,2.046492,1.39906,0.413354,0.70224,62.627483,4.235225,0.838854,0.432897,0.137322,1.258776,1.297628,0.468154,0.364393,0.122501,100.26993,4.751279,1.201159,0.607005,0.274177,1.644751,0.717983,0.367584,0.302751,0.136729
1.583407,1.143175,0.566536,0.470167,0.158899,26.559221,1.055373,1.070345,0.412827,0.29158,0.572957,1.224453,0.569182,0.524324,0.137427,1.315927,0.527687,0.160648,0.270866,0.259955,0.806707,0.575263,0.273718,0.188958,0.113764,1.983384,1.630051,0.974483,0.297636,0.147111,2.73413,2.321585,1.749753,0.339574,0.272336,1.53928,2.021544,1.295124,0.377714,0.737401,23.409414,2.939045,0.794862,0.375117,0.139613,0.748432,1.420306,0.491766,0.340366,0.128389,23.390063,2.795239,1.044805,0.513384,0.217364,0.864539,0.855142,0.349241,0.2938,0.134511
1.373877,1.301312,0.499957,0.415065,0.158616,5.050189,0.93781,0.866437,0.355738,0.275974,0.67316,1.328783,0.587121,0.467127,0.138784,0.746201,0.480979,0.15488,0.252939,0.290952,0.830019,0.509008,0.242488,0.194498,0.117749,1.85495,1.37386,0.804576,0.309826,0.146785,2.356186,2.072235,1.418181,0.327882,0.241922,1.009642,1.876716,1.193742,0.365397,0.757907,6.191975,2.337881,0.795017,0.336422,0.152126,0.582586,1.527365,0.521515,0.30571,0.136546,3.655441,2.483412,1.163519,0.458435,0.227387,0.687389,0.974189,0.354437,0.284624,0.140066
1.538753,1.398359,0.464694,0.356234,0.164324,1.23784,0.933117,0.705456,0.325572,0.27169,0.986984,1.357924,0.60845,0.400217,0.145903,0.782579,0.423004,0.177488,0.240619,0.327353,0.871709,0.46918,0.218865,0.210343,0.126528,1.731656,1.150982,0.668028,0.32452,0.155275,2.02868,1.839251,1.159347,0.31412,0.222916,0.86222,1.661316,1.114613,0.371535,0.757466,1.177339,2.127586,0.797444,0.312201,0.167233,0.632781,1.559578,0.545003,0.269928,0.14583,0.915434,2.443397,1.256705,0.398766,0.239374,0.854625,1.013891,0.373165,0.275927,0.144292
1.803021,1.385711,0.465445,0.318994,0.176245,1.375382,0.835637,0.609167,0.31109,0.277295,1.381601,1.257385,0.625856,0.351323,0.157937,0.871981,0.371339,0.223775,0.238728,0.370498,0.891927,0.44819,0.216118,0.232586,0.138572,1.589944,0.978943,0.58086,0.33529,0.172033,1.705995,1.641604,1.001655,0.299234,0.22351,0.853267,1.418255,1.060886,0.382915,0.743081,0.80168,1.955373,0.796222,0.301635,0.182978,0.836319,1.463271,0.555179,0.245424,0.15705,1.100542,2.259137,1.298332,0.353115,0.247466,1.028256,0.953201,0.401333,0.268537,0.14658
2.029905,1.264338,0.50141,0.319762,0.191289,1.618496,0.694476,0.57818,0.31261,0.291456,1.733922,1.047049,0.652133,0.340274,0.172054,0.845964,0.329538,0.29842,0.255118,0.422632,0.901808,0.433284,0.239259,0.254606,0.151305,1.441374,0.84412,0.53694,0.334879,0.194682,1.440707,1.459195,0.929656,0.283831,0.245937,0.865289,1.178634,1.021776,0.389308,0.724113,1.067668,1.725663,0.803898,0.300987,0.199834,1.123255,1.249854,0.567691,0.242576,0.170286,1.368959,1.935522,1.290091,0.335217,0.252418,1.160998,0.813005,0.447944,0.263142,0.148718
2.133773,1.068794,0.569971,0.361261,0.20461,1.762892,0.544713,0.58952,0.327973,0.311369,1.939211,0.79858,0.707769,0.370772,0.184443,0.785009,0.302624,0.403296,0.289855,0.480902,0.887466,0.409465,0.286944,0.269773,0.161928,1.249234,0.720795,0.514057,0.319557,0.219192,1.214568,1.255649,0.903643,0.27043,0.285992,0.918533,0.949466,0.991687,0.389195,0.70528,1.335776,1.428409,0.829456,0.308545,0.218984,1.388868,0.985798,0.607582,0.265029,0.183258,1.693148,1.52667,1.253465,0.350716,0.256395,1.234793,0.634614,0.52144,0.260428,0.152823
2.071069,0.862372,0.662886,0.432306,0.212339,1.767448,0.426381,0.631607,0.35483,0.333017,1.939518,0.587355,0.799452,0.431759,0.192345,0.683195,0.296106,0.52709,0.335073,0.53385,0.845824,0.369713,0.353852,0.274031,0.167875,1.021312,0.590599,0.496041,0.290168,0.239816,1.042822,1.014802,0.903078,0.26351,0.334524,0.979771,0.731076,0.979327,0.385155,0.688693,1.574537,1.120221,0.878951,0.321996,0.240178,1.557236,0.754145,0.689431,0.307815,0.192738,1.931669,1.119404,1.227944,0.396508,0.262046,1.213592,0.473712,0.61834,0.261072,0.160044
1.86181,0.698277,0.761579,0.514008,0.212922,1.629377,0.358046,0.700643,0.391237,0.351508,1.771676,0.462171,0.911185,0.505402,0.19477,0.573872,0.30899,0.64834,0.379035,0.564289,0.794973,0.315907,0.431275,0.267438,0.16744,0.807068,0.457952,0.477964,0.253341,0.251592,0.943887,0.765756,0.923885,0.266313,0.380098,1.034285,0.532522,0.993729,0.382181,0.680339,1.591374,0.861348,0.942527,0.339168,0.261119,1.5926,0.617096,0.803784,0.360552,0.196499,1.997753,0.79282,1.236322,0.459529,0.271894,1.119504,0.368537,0.719671,0.264267,0.169713
1.58209,0.598221,0.83668,0.58787,0.206868,1.373843,0.338607,0.779265,0.435411,0.360844,1.523963,0.43356,1.00498,0.577492,0.192223,0.476675,0.334373,0.740711,0.413375,0.559065,0.727795,0.256615,0.507434,0.254004,0.16022,0.634852,0.342678,0.461575,0.220511,0.252107,0.903814,0.563358,0.956184,0.278364,0.411419,1.060414,0.378283,1.0274,0.380228,0.692321,1.469514,0.698993,0.999017,0.360603,0.2772,1.516977,0.594769,0.916794,0.414356,0.193412,1.843019,0.591754,1.265711,0.522277,0.28529,0.986548,0.325729,0.794328,0.269965,0.178333
1.322428,0.558421,0.856021,0.641684,0.196652,1.08657,0.358413,0.835773,0.482772,0.355399,1.28957,0.473022,1.034128,0.641696,0.186428,0.407638,0.3534,0.777632,0.435614,0.518391,0.612946,0.202725,0.566728,0.240153,0.147405,0.495273,0.260858,0.447804,0.201409,0.242072,0.862951,0.444101,0.975211,0.294487,0.42124,1.053435,0.280413,1.045269,0.374204,0.736625,1.289294,0.633822,1.015205,0.385733,0.283643,1.367728,0.667007,0.980852,0.465197,0.184397,1.656079,0.517422,1.272699,0.567886,0.297819,0.855093,0.323345,0.812081,0.281808,0.181737
1.111475,0.551813,0.804475,0.670232,0.185563,0.850278,0.405271,0.844681,0.523437,0.333676,1.109976,0.537374,0.973506,0.696651,0.179705,0.370879,0.351161,0.754469,0.448997,0.45849,0.490889,0.168805,0.599281,0.231104,0.131709,0.416018,0.234745,0.443469,0.198272,0.224992,0.823745,0.417236,0.962393,0.308689,0.409361,1.013966,0.231888,1.00764,0.36122,0.81267,1.131487,0.630813,0.96892,0.412245,0.278698,1.180819,0.781216,0.962216,0.513471,0.172871,1.440518,0.521569,1.209434,0.586871,0.304255,0.732059,0.322906,0.7618,0.303184,0.177811
0.973603,0.554474,0.695703,0.674096,0.176464,0.662575,0.470585,0.802381,0.54434,0.300914,0.986243,0.598009,0.836117,0.741168,0.173601,0.359728,0.325696,0.689662,0.457126,0.404232,0.367013,0.167585,0.603791,0.228177,0.116928,0.363049,0.284248,0.451744,0.206045,0.205391,0.754825,0.468329,0.91826,0.316358,0.38209,0.942287,0.219684,0.905524,0.343508,0.902654,1.036696,0.642655,0.863893,0.437054,0.264899,0.986981,0.879661,0.862199,0.562468,0.163112,1.28759,0.543952,1.067219,0.581661,0.301089,0.614008,0.297613,0.658487,0.334106,0.16798
0.896942,0.560895,0.564409,0.656787,0.170925,0.555985,0.54472,0.720436,0.535276,0.267916,0.89279,0.643295,0.662959,0.769545,0.168327,0.374173,0.287757,0.613925,0.459503,0.375646,0.260539,0.202253,0.587263,0.227899,0.107014,0.329337,0.406174,0.469125,0.216083,0.186907,0.66,0.568437,0.855981,0.315556,0.349335,0.857909,0.225814,0.757866,0.328372,0.979516,1.000251,0.6438,0.719902,0.457173,0.248527,0.803398,0.928827,0.713014,0.612491,0.158407,1.172655,0.554506,0.864814,0.564089,0.287877,0.502655,0.247598,0.533118,0.369487,0.155991
0.859642,0.5751,0.448604,0.621401,0.168955,0.494694,0.609714,0.617136,0.495031,0.246266,0.800023,0.67392,0.50235,0.770709,0.162934,0.42414,0.249927,0.552284,0.449998,0.378162,0.195727,0.267701,0.560157,0.225437,0.104354,0.338046,0.57803,0.491559,0.223026,0.172199,0.586418,0.695949,0.798893,0.308606,0.32072,0.793214,0.235511,0.604069,0.324119,1.020721,0.979625,0.6461,0.563184,0.468919,0.236823,0.642333,0.927521,0.559623,0.655881,0.15947,1.076423,0.559745,0.647374,0.546953,0.26758,0.409556,0.190844,0.418745,0.399806,0.14545
0.882402,0.599321,0.372501,0.572162,0.169424,0.487712,0.644526,0.511443,0.430122,0.241527,0.728245,0.695154,0.389843,0.735033,0.156807,0.501333,0.221171,0.514677,0.421744,0.401749,0.175843,0.355409,0.534345,0.217834,0.108736,0.393009,0.763294,0.526427,0.230569,0.163673,0.566823,0.826415,0.794829,0.30301,0.30342,0.7652,0.246105,0.501385,0.3361,1.018784,0.928995,0.673909,0.425447,0.469806,0.234505,0.521414,0.886309,0.438311,0.681362,0.164946,0.972947,0.585045,0.463039,0.537181,0.245473,0.343006,0.144628,0.334559,0.41477,0.138358
1.001241,0.632443,0.342492,0.515394,0.170965,0.55083,0.635918,0.418745,0.355453,0.251188,0.7199,0.710142,0.337814,0.661206,0.150638,0.599729,0.205756,0.494009,0.377062,0.429053,0.186642,0.451293,0.517422,0.206732,0.11791,0.475934,0.930391,0.589386,0.246006,0.162386,0.606369,0.948285,0.892743,0.310943,0.301221,0.773158,0.281433,0.503299,0.363946,0.984473,0.839437,0.775402,0.337078,0.460174,0.241278,0.452434,0.836531,0.367016,0.678469,0.172003,0.880919,0.695766,0.352969,0.531927,0.226392,0.349613,0.133761,0.28296,0.408433,0.13416
1.271085,0.665259,0.358994,0.458731,0.172568,0.707266,0.588279,0.349562,0.289001,0.266538,0.836939,0.720524,0.342161,0.558062,0.146221,0.679037,0.203049,0.476797,0.329066,0.445362,0.213527,0.542467,0.508567,0.195019,0.128815,0.57051,1.071999,0.70466,0.273998,0.167442,0.700684,1.066424,1.108718,0.343955,0.313019,0.799201,0.369561,0.63076,0.404707,0.941355,0.728707,0.988639,0.329824,0.445072,0.252827,0.461345,0.814825,0.356303,0.642451,0.17731,0.853892,0.948874,0.350576,0.524511,0.213344,0.485694,0.175263,0.265588,0.381639,0.130414
1.643121,0.687621,0.415752,0.413634,0.173854,0.975042,0.525344,0.310588,0.244953,0.278827,1.055875,0.727185,0.39019,0.449328,0.145732,0.736364,0.211703,0.452329,0.295806,0.445564,0.258972,0.621304,0.503394,0.186187,0.139075,0.673786,1.196464,0.885017,0.312528,0.176717,0.82302,1.191729,1.403065,0.404404,0.333548,0.817131,0.520782,0.854429,0.453574,0.911488,0.644408,1.308294,0.414141,0.432079,0.263555,0.530666,0.842859,0.405709,0.580334,0.177814,0.944268,1.356229,0.460164,0.511642,0.206533,0.763656,0.268283,0.291262,0.343928,0.124721
