AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA
7.707722,1.631962,0.456022,0.452003,0.560226,20.11188,1.320914,0.221228,0.528,0.563936,16.575977,1.963054,0.536072,0.614649,0.539489,11.890989,0.902435,0.410384,0.422819,0.581308,13.339879,1.918192,1.205476,1.044862,0.950841,5.969729,1.648125,0.70317,0.744475,0.9284,15.208993,2.182838,0.784695,1.167019,0.889643,7.422699,1.715252,0.652799,0.593388,0.74375,23.317862,2.555662,0.763553,0.843363,0.759406,14.623379,2.244058,1.088322,0.927823,0.584698,21.242727,4.040482,1.109184,1.064547,0.992531,13.591354,2.424505,0.932374,0.924678,0.602565
12.681648,1.708105,0.526274,0.424248,0.556486,33.495451,1.92486,0.236113,0.512496,0.55444,27.26035,1.581281,0.599218,0.587996,0.55512,19.636602,1.25376,0.293599,0.385269,0.483727,21.981156,2.369625,1.102308,1.03957,0.807442,9.8822,1.888441,0.818786,0.77339,0.79026,25.580887,2.149372,1.006288,1.188508,0.764346,12.426847,1.591412,0.657172,0.577865,0.678808,38.776201,2.478001,0.634789,0.778572,0.740178,24.551634,1.850368,1.072448,0.860582,0.610002,32.621633,4.291705,1.022492,1.036329,0.95281,21.786443,2.601456,0.970182,0.894948,0.584254
17.467836,1.873187,0.607707,0.411492,0.543984,45.812792,2.630171,0.318614,0.515656,0.533347,37.001023,1.375683,0.706437,0.580984,0.57226,26.624524,1.683529,0.275762,0.364376,0.400248,29.974138,3.193958,0.999527,1.048845,0.682928,13.455288,2.132079,0.953315,0.839476,0.693073,35.180126,2.158514,1.267918,1.231894,0.665454,17.308819,1.517293,0.741442,0.600106,0.63729,53.254357,2.487456,0.534872,0.728975,0.740175,33.707483,1.559785,1.052222,0.791777,0.638647,42.736123,4.549969,0.979466,1.020735,0.929014,29.294235,2.750584,1.013523,0.844073,0.573423
20.293339,2.097577,0.686291,0.405465,0.523435,52.762232,3.289752,0.450792,0.517208,0.511385,42.277248,1.390258,0.829329,0.583844,0.580192,30.539783,2.128563,0.320215,0.350912,0.338794,34.240498,4.16309,0.908152,1.048164,0.592051,15.414545,2.312741,1.057762,0.912766,0.626168,40.736379,2.18473,1.492481,1.251803,0.591874,20.149333,1.494462,0.893975,0.627048,0.615061,61.906981,2.590543,0.485558,0.698312,0.752268,39.072688,1.423987,1.026222,0.725698,0.658076,48.287568,4.678151,1.004504,1.002515,0.916572,33.323829,2.771956,1.040082,0.774177,0.565671
20.245721,2.327655,0.764114,0.405847,0.495518,51.827594,3.7457,0.61474,0.514385,0.49838,41.332604,1.591688,0.9462,0.594337,0.569036,29.909167,2.502852,0.415029,0.34007,0.301406,33.619922,4.930779,0.828278,1.015833,0.535617,15.093527,2.360401,1.083429,0.951638,0.577494,40.243274,2.172814,1.596924,1.219534,0.539907,20.373769,1.498903,1.05746,0.652627,0.602787,61.499123,2.763993,0.483288,0.687359,0.764051,38.606295,1.432278,0.99784,0.669741,0.656719,47.241981,4.590546,1.086975,0.974814,0.901992,32.358498,2.612675,1.034822,0.695068,0.552861
17.638409,2.489415,0.852943,0.412908,0.461172,44.058266,3.868432,0.775133,0.512021,0.498125,34.86355,1.878899,1.04064,0.608962,0.533836,25.456015,2.714067,0.537732,0.330207,0.28464,28.51475,5.197724,0.74989,0.940308,0.500543,12.76084,2.239977,1.014411,0.925315,0.537522,34.424722,2.073477,1.54096,1.135108,0.502188,17.681056,1.501745,1.171835,0.68701,0.589129,52.922512,2.942386,0.513549,0.684899,0.761604,33.01539,1.530778,0.973682,0.625215,0.628031,40.735671,4.279896,1.178175,0.930256,0.868185,27.235757,2.289818,0.993267,0.617432,0.526562
13.214985,2.507201,0.960453,0.421194,0.422534,31.516626,3.613142,0.892123,0.511852,0.506716,24.796632,2.13673,1.118693,0.616997,0.477918,18.243313,2.707439,0.653456,0.320078,0.281199,20.637704,4.858879,0.662966,0.826723,0.466881,9.137515,1.975149,0.868342,0.826385,0.494442,24.900042,1.88057,1.339567,1.019748,0.465153,13.201534,1.486399,1.196035,0.740542,0.566356,38.774559,3.033023,0.569105,0.669799,0.734059,23.853214,1.655549,0.972329,0.584121,0.573285,31.362949,3.855912,1.232636,0.860366,0.803851,19.28325,1.886088,0.937256,0.548254,0.482484
8.639178,2.329863,1.075052,0.424747,0.382596,18.77876,3.051437,0.949775,0.513554,0.513833,14.754632,2.261789,1.183783,0.608088,0.411799,10.951362,2.509239,0.740612,0.311395,0.28419,12.691705,4.034408,0.584813,0.69636,0.422746,5.464602,1.638345,0.695304,0.679943,0.446924,15.113714,1.625026,1.059783,0.905318,0.420939,8.263957,1.446026,1.131374,0.812842,0.533983,24.025264,2.955378,0.65143,0.629459,0.681606,14.529885,1.740623,1.003648,0.53984,0.501492,22.360314,3.448,1.229828,0.767906,0.711396,11.465061,1.503965,0.898803,0.491506,0.42472
5.15999,2.001258,1.190873,0.418934,0.346076,9.192805,2.35706,0.984044,0.515617,0.50894,7.304011,2.217045,1.256183,0.580041,0.350747,5.436509,2.200596,0.808424,0.30938,0.288647,6.752248,3.005486,0.558378,0.577679,0.372723,2.733696,1.324298,0.556853,0.53,0.408525,7.640085,1.357993,0.796866,0.817111,0.374339,4.495593,1.375089,1.025124,0.887248,0.499072,12.559369,2.690981,0.776759,0.569973,0.617437,7.399127,1.7502,1.086951,0.49493,0.427615,16.33115,3.149265,1.208509,0.672585,0.607175,5.753234,1.233396,0.921878,0.450354,0.365384
3.431415,1.664168,1.289557,0.40286,0.320645,4.229246,1.765452,1.052952,0.517219,0.489587,3.566578,2.067507,1.335395,0.541847,0.312435,2.474901,1.882461,0.875063,0.31988,0.291188,3.595378,2.090078,0.620041,0.492318,0.332958,1.326028,1.108646,0.501507,0.416095,0.397946,3.733511,1.143046,0.624864,0.761611,0.33893,2.427097,1.292213,0.93543,0.937693,0.47097,6.113317,2.326299,0.943058,0.510623,0.562782,3.665574,1.730152,1.215509,0.459206,0.371818,13.826661,3.02056,1.215129,0.600198,0.516798,2.943325,1.140903,1.014184,0.427024,0.320481
3.134645,1.458306,1.349982,0.379494,0.314859,3.024165,1.464382,1.190054,0.515536,0.463397,2.730754,1.937342,1.401329,0.506276,0.310328,1.684806,1.630668,0.950514,0.344298,0.291384,2.671878,1.498349,0.76056,0.450878,0.319934,0.97924,1.025103,0.542005,0.358874,0.423827,2.902398,1.030759,0.563302,0.729296,0.325806,2.009604,1.228821,0.890633,0.94293,0.456011,3.901797,1.990895,1.119533,0.471481,0.534347,2.667441,1.761791,1.349156,0.440835,0.35199,13.426439,3.049569,1.269059,0.566747,0.463853,2.405785,1.232219,1.144051,0.418979,0.302083
3.471365,1.454858,1.36411,0.35529,0.334923,3.515629,1.512528,1.378565,0.506858,0.444093,3.2221,1.923086,1.433663,0.484168,0.349895,1.941805,1.45955,1.026166,0.376972,0.291663,2.724975,1.255097,0.928009,0.449571,0.343828,1.062923,1.047104,0.655623,0.354866,0.48185,3.604677,1.03331,0.593332,0.707682,0.338956,2.429225,1.211933,0.889845,0.898514,0.456387,3.805345,1.810527,1.270194,0.464517,0.538095,3.02978,1.891233,1.44501,0.443019,0.37752,13.464343,3.146,1.359004,0.572426,0.460666,2.81717,1.44768,1.255978,0.420138,0.314821
3.81387,1.613274,1.337741,0.339277,0.380251,4.095522,1.801908,1.554177,0.49166,0.443004,3.871852,2.003562,1.417727,0.477841,0.425389,2.306232,1.313678,1.072407,0.408112,0.294523,2.801439,1.230009,1.061392,0.474413,0.407755,1.114509,1.105269,0.794186,0.384199,0.562046,4.503273,1.129202,0.682868,0.693059,0.375419,3.027333,1.263684,0.913367,0.819977,0.47029,4.212994,1.850845,1.362988,0.487986,0.566972,3.605748,2.080333,1.47473,0.46141,0.444038,12.7982,3.191602,1.450729,0.600846,0.502405,3.267034,1.701273,1.306974,0.424585,0.354987
3.982343,1.814841,1.275306,0.336171,0.440334,4.29714,2.193815,1.633455,0.470977,0.461354,4.318595,2.122021,1.34952,0.478781,0.518365,2.406686,1.15658,1.054786,0.427036,0.300849,2.601859,1.29679,1.1156,0.509667,0.507711,1.046246,1.144142,0.912396,0.424032,0.652454,5.007025,1.305026,0.812159,0.69007,0.427544,3.411746,1.386563,0.94086,0.735466,0.491599,4.472995,2.097112,1.394447,0.525772,0.602717,4.010538,2.294365,1.432402,0.481893,0.531801,11.709551,3.283685,1.481104,0.623741,0.566307,3.626922,1.947771,1.277983,0.42515,0.410962
3.894798,1.908663,1.180947,0.342891,0.497942,4.139754,2.492298,1.567271,0.444884,0.489609,4.436555,2.163663,1.236325,0.474164,0.604073,2.258342,0.968509,0.9613,0.426696,0.308542,2.325386,1.350052,1.068529,0.541746,0.630084,0.950716,1.125115,0.974458,0.457724,0.738602,4.923835,1.503405,0.958095,0.699211,0.485026,3.478051,1.530589,0.957052,0.667555,0.51317,4.529075,2.384755,1.377467,0.557761,0.626631,4.075641,2.434665,1.328679,0.489592,0.614284,10.535945,3.436271,1.406256,0.619799,0.624213,3.648753,2.123352,1.179698,0.415634,0.468354
3.787335,1.817962,1.066035,0.352906,0.536076,3.843686,2.557751,1.370339,0.414044,0.513875,4.486796,2.038136,1.109241,0.455321,0.660469,2.06492,0.789558,0.809697,0.405601,0.314237,2.155193,1.329672,0.932024,0.560704,0.751405,0.893353,1.035208,0.961958,0.477328,0.805294,4.566849,1.66519,1.091961,0.708632,0.537554,3.304959,1.644695,0.955204,0.62123,0.528962,4.620294,2.550614,1.333383,0.568608,0.627977,3.986958,2.413302,1.193997,0.476831,0.668022,9.369127,3.559241,1.234001,0.585585,0.655312,3.831392,2.162529,1.052313,0.396425,0.514677
3.570769,1.574974,0.943539,0.358003,0.543898,3.49007,2.392457,1.105432,0.38122,0.523977,4.406877,1.758168,0.997207,0.419261,0.674729,1.940069,0.703289,0.639957,0.370366,0.316167,2.077889,1.238961,0.747622,0.565319,0.844011,0.903054,0.895449,0.881246,0.480762,0.838754,4.10413,1.770612,1.191354,0.70125,0.575539,3.048886,1.716082,0.950303,0.588952,0.533811,4.820717,2.535372,1.279185,0.550543,0.60633,3.784213,2.230051,1.055994,0.446278,0.678833,8.298185,3.611112,1.016868,0.534285,0.651549,4.011595,2.057023,0.935019,0.37258,0.540749
3.257318,1.302293,0.822643,0.351814,0.520977,3.174694,2.112089,0.844464,0.350369,0.518296,4.161634,1.432124,0.908666,0.369778,0.648218,1.86391,0.763301,0.491685,0.332086,0.31446,2.089036,1.111308,0.56901,0.565729,0.885217,0.949583,0.746851,0.760617,0.473136,0.831372,3.569556,1.829486,1.234475,0.66778,0.591414,2.704596,1.748402,0.946492,0.563045,0.523189,4.83295,2.398569,1.218514,0.504059,0.569074,3.406103,1.978992,0.925242,0.410607,0.646316,7.627572,3.545371,0.814415,0.486396,0.618289,4.130967,1.864429,0.847429,0.350748,0.542797
2.824229,1.133216,0.723803,0.336218,0.479591,2.882706,1.842911,0.651795,0.331039,0.50489,3.734192,1.181833,0.848331,0.322323,0.596329,1.85456,0.94369,0.393751,0.302625,0.311096,2.10166,0.970893,0.435943,0.582821,0.866875,1.011996,0.618356,0.630865,0.464764,0.786313,3.137984,1.857516,1.20291,0.619513,0.583468,2.358572,1.763094,0.936846,0.547863,0.496505,4.688681,2.246674,1.160302,0.445383,0.528544,2.928757,1.777495,0.808292,0.388214,0.584905,7.210341,3.319377,0.697101,0.462653,0.571789,4.191143,1.677719,0.795421,0.339041,0.524877
2.338827,1.152072,0.658368,0.315447,0.43945,2.554087,1.690375,0.558838,0.328647,0.495437,3.170265,1.092533,0.819848,0.292248,0.541621,1.805625,1.166608,0.353199,0.289588,0.308944,2.056321,0.846943,0.395264,0.637611,0.801476,1.050004,0.539847,0.521017,0.465425,0.717824,2.774982,1.886652,1.093399,0.580657,0.558347,2.036412,1.808625,0.899704,0.55185,0.459773,4.299145,2.175481,1.112782,0.393635,0.497922,2.413163,1.722578,0.712938,0.389124,0.517549,6.985825,3.013837,0.716677,0.471374,0.530852,4.148053,1.583897,0.772376,0.340046,0.497343
1.919861,1.360735,0.640527,0.298124,0.415463,2.188898,1.681893,0.571773,0.343867,0.495082,2.602285,1.172151,0.829497,0.289773,0.501604,1.675293,1.336916,0.358901,0.294653,0.309977,1.949665,0.784641,0.477971,0.733701,0.716002,1.056649,0.542791,0.457407,0.4791,0.64501,2.458988,1.943799,0.935635,0.572975,0.525754,1.728035,1.901403,0.828036,0.580618,0.423623,3.818123,2.226893,1.095946,0.366509,0.484868,1.964521,1.841809,0.655336,0.413036,0.463444,6.874248,2.718613,0.899811,0.510894,0.506003,4.109725,1.624351,0.779924,0.353158,0.469925
1.579637,1.685829,0.680916,0.290849,0.409595,1.764785,1.75556,0.670117,0.36916,0.498549,2.034186,1.348378,0.881337,0.314304,0.480141,1.443616,1.382731,0.392202,0.308891,0.313565,1.789418,0.80052,0.674515,0.854056,0.639037,1.003647,0.618904,0.451778,0.502141,0.583935,2.07104,2.013817,0.775531,0.59915,0.493576,1.385116,2.014569,0.732641,0.626323,0.397403,3.196272,2.370719,1.120664,0.373117,0.486661,1.536092,2.077591,0.64673,0.448091,0.429023,6.990324,2.522196,1.218848,0.567097,0.494889,3.899591,1.779741,0.823146,0.372246,0.446267
1.385855,2.031541,0.785489,0.292333,0.412642,1.347954,1.82773,0.832705,0.391402,0.49388,1.546938,1.528291,0.976631,0.353901,0.470104,1.148479,1.29198,0.44095,0.319983,0.316813,1.591126,0.885591,0.945362,0.967299,0.587975,0.886822,0.731875,0.503765,0.522898,0.541804,1.634048,2.072328,0.664692,0.643402,0.466787,1.041692,2.104718,0.650708,0.667964,0.385913,2.639011,2.546783,1.195826,0.408047,0.493802,1.201215,2.338835,0.702817,0.475927,0.409064,7.349138,2.444196,1.610708,0.618055,0.487339,3.783904,2.000021,0.917434,0.387164,0.424855
1.340712,2.324578,0.94319,0.296832,0.411874,1.040792,1.847513,1.03599,0.40314,0.470655,1.216714,1.65534,1.101875,0.391645,0.461202,0.888742,1.095665,0.498061,0.321184,0.316049,1.408952,1.051476,1.244661,1.0413,0.562301,0.751152,0.850175,0.606465,0.526909,0.513596,1.271613,2.102571,0.634151,0.679304,0.447239,0.794987,2.132417,0.617482,0.681076,0.388383,2.317295,2.70262,1.310565,0.452172,0.497689,1.007745,2.552405,0.829115,0.480182,0.394582,7.778397,2.464513,1.984757,0.641977,0.473838,3.762038,2.227447,1.066628,0.389773,0.403134
1.394915,2.518466,1.125013,0.301904,0.398726,0.883029,1.804664,1.24747,0.407955,0.426625,1.013466,1.712906,1.225421,0.419127,0.447116,0.696092,0.855366,0.555246,0.313762,0.310343,1.276204,1.310551,1.540433,1.06446,0.550064,0.621189,0.950318,0.748246,0.507428,0.488102,1.028493,2.104169,0.68827,0.68511,0.435079,0.658968,2.092334,0.643418,0.65088,0.399125,2.202355,2.827308,1.431408,0.481779,0.494914,0.946314,2.68888,1.009486,0.455443,0.379999,8.186048,2.528336,2.246774,0.626754,0.44998,3.810617,2.416133,1.249213,0.379973,0.379702
1.442679,2.584199,1.285119,0.312475,0.372409,0.890527,1.698604,1.409119,0.416844,0.368561,0.906325,1.699185,1.305591,0.438501,0.426831,0.585305,0.640631,0.597361,0.305238,0.303307,1.146296,1.648804,1.804381,1.04424,0.541249,0.523942,1.018836,0.905942,0.468582,0.458484,0.899852,2.105306,0.802481,0.653534,0.431069,0.632949,2.030421,0.714109,0.579973,0.411485,2.230292,2.952272,1.512362,0.48101,0.486428,0.971752,2.749388,1.19893,0.410696,0.36458,8.396294,2.539113,2.32445,0.578179,0.417321,3.769686,2.530904,1.416421,0.367478,0.356309
1.415478,2.514458,1.387411,0.335336,0.339098,1.014984,1.535824,1.468425,0.438752,0.308308,0.882429,1.628792,1.318697,0.45751,0.40337,0.542252,0.498396,0.61212,0.305129,0.300612,1.029766,2.002837,2.013604,0.999556,0.535783,0.465045,1.049404,1.045508,0.42374,0.428304,0.835962,2.139097,0.927112,0.592152,0.437207,0.641623,2.004552,0.788366,0.485711,0.421063,2.270482,3.139707,1.523803,0.44808,0.474089,1.022067,2.769528,1.344334,0.362907,0.350018,8.275019,2.42682,2.207497,0.51873,0.38044,3.513534,2.573578,1.521595,0.36518,0.336901
1.314605,2.32336,1.427864,0.37752,0.308054,1.211441,1.334975,1.413723,0.476218,0.257708,0.962395,1.518041,1.27743,0.488763,0.380288,0.543675,0.44995,0.599896,0.320071,0.305618,0.89829,2.28156,2.155339,0.953225,0.542137,0.453286,1.039662,1.130486,0.391241,0.408242,0.829226,2.216826,1.020009,0.52075,0.455648,0.671815,2.054802,0.8387,0.392847,0.426023,2.279287,3.449513,1.483824,0.396541,0.458454,1.082253,2.785546,1.415595,0.329667,0.338108,8.073975,2.235209,1.967549,0.475783,0.345854,3.0262,2.571097,1.554252,0.381352,0.324831
1.190817,2.043471,1.429401,0.443921,0.285771,1.392877,1.128446,1.287314,0.52465,0.223216,1.13867,1.383038,1.217339,0.541496,0.358546,0.574234,0.492357,0.572658,0.351512,0.31617,0.808674,2.413294,2.230038,0.91883,0.563931,0.483912,0.993428,1.140125,0.389768,0.403768,0.881548,2.300256,1.05189,0.46769,0.482108,0.691839,2.1517,0.852412,0.323291,0.424299,2.215821,3.872966,1.431821,0.348937,0.437802,1.118454,2.807445,1.409704,0.321239,0.327931,7.783492,2.058221,1.7066,0.467802,0.319506,2.428555,2.549673,1.535554,0.416291,0.320282
1.050746,1.714848,1.415935,0.532182,0.272881,1.515296,0.940546,1.167054,0.575177,0.204467,1.369683,1.240739,1.164166,0.615133,0.336416,0.632892,0.593392,0.549125,0.395657,0.32559,0.804914,2.353617,2.225875,0.889628,0.594489,0.546104,0.916354,1.073078,0.431636,0.412931,0.9991,2.311706,1.003596,0.459435,0.507247,0.747609,2.216097,0.829028,0.290765,0.413418,2.052042,4.310248,1.393218,0.325705,0.410582,1.127794,2.813597,1.33801,0.338692,0.316581,7.532257,1.978139,1.496306,0.495177,0.304301,1.869585,2.509832,1.49227,0.462477,0.319493
1.011622,1.387054,1.402285,0.632721,0.267271,1.615434,0.78425,1.135389,0.620857,0.198549,1.713099,1.11606,1.123624,0.699094,0.314101,0.733218,0.705367,0.544825,0.442278,0.329191,0.894288,2.140598,2.12291,0.847271,0.625943,0.627873,0.835181,0.94991,0.511765,0.431688,1.204795,2.201028,0.886139,0.504563,0.525037,0.883762,2.175704,0.797502,0.295653,0.393811,1.92494,4.624956,1.392072,0.337024,0.380504,1.188964,2.774279,1.22959,0.374631,0.303683,7.527473,2.026742,1.390633,0.542833,0.299486,1.568513,2.433305,1.445159,0.509453,0.317844
1.072089,1.112935,1.397673,0.731158,0.269083,1.64978,0.675548,1.267376,0.660806,0.204479,2.076105,1.038477,1.094187,0.775022,0.297268,0.836265,0.780574,0.574895,0.478326,0.329693,1.056285,1.893568,1.920649,0.780074,0.65734,0.721212,0.79913,0.814653,0.607061,0.459202,1.485076,1.993074,0.75903,0.58931,0.537833,1.103179,2.006659,0.812719,0.329419,0.371669,1.949666,4.695561,1.473106,0.380879,0.358247,1.326573,2.665882,1.144691,0.418256,0.294838,7.612518,2.187229,1.437085,0.589676,0.303899,1.60399,2.31346,1.421521,0.550499,0.314424
1.207741,0.932825,1.400662,0.813151,0.281325,1.70884,0.630989,1.583397,0.696583,0.22238,2.400803,1.024533,1.067068,0.825448,0.294962,0.916637,0.785998,0.65028,0.495468,0.334778,1.258828,1.735066,1.657072,0.697862,0.696676,0.829928,0.840444,0.71508,0.687648,0.500351,1.819912,1.771192,0.69459,0.689417,0.555739,1.366719,1.750158,0.912854,0.385003,0.358325,2.149763,4.48181,1.665346,0.449444,0.356514,1.551346,2.487822,1.143844,0.462352,0.29919,7.632561,2.411655,1.650232,0.622444,0.318408,1.887279,2.16776,1.442665,0.585381,0.313593
1.443564,0.859023,1.398294,0.86604,0.307541,1.94869,0.654892,2.021203,0.725411,0.251116,2.663636,1.067016,1.030723,0.840869,0.31528,1.011415,0.718111,0.768863,0.491903,0.351992,1.487006,1.73124,1.400275,0.633752,0.755687,0.979223,0.955143,0.68071,0.729459,0.56143,2.228571,1.620269,0.73501,0.783308,0.589412,1.638445,1.48784,1.090651,0.458119,0.365486,2.544976,4.039186,1.952334,0.531371,0.382322,1.864503,2.262199,1.251364,0.503269,0.324773,7.558112,2.635423,1.992544,0.638277,0.345384,2.271204,2.025079,1.509041,0.61644,0.32235
1.680415,0.873486,1.365967,0.879138,0.346555,2.266086,0.733685,2.445868,0.7398,0.2858,2.736695,1.135645,0.97692,0.819608,0.357895,1.071118,0.600866,0.908891,0.47083,0.383361,1.704229,1.856321,1.205857,0.624783,0.838075,1.150771,1.106434,0.704521,0.720493,0.641144,2.670375,1.579677,0.866614,0.855814,0.639798,1.869032,1.287463,1.29328,0.543952,0.398217,3.055152,3.479302,2.250976,0.613899,0.431071,2.199757,2.025915,1.42648,0.536169,0.371319,7.046906,2.783417,2.357591,0.642692,0.38408,2.599892,1.907768,1.584933,0.642689,0.343561
1.929365,0.937682,1.291709,0.849482,0.390353,2.715276,0.845369,2.720782,0.733794,0.31803,2.739255,1.187192,0.913107,0.768081,0.410486,1.157258,0.474507,1.038626,0.440559,0.4223,1.875639,1.99556,1.080386,0.687966,0.928055,1.323079,1.223186,0.746746,0.664932,0.724411,3.114518,1.604227,1.032852,0.900293,0.692537,2.063276,1.159528,1.449738,0.633177,0.450651,3.559527,2.921029,2.44988,0.685965,0.486658,2.567799,1.810297,1.588225,0.556136,0.427375,6.240363,2.797129,2.612487,0.645303,0.427728,2.801748,1.815115,1.625607,0.660669,0.371979
2.094861,1.000463,1.189813,0.781856,0.428069,3.061341,0.955072,2.767864,0.705671,0.340285,2.621176,1.1827,0.870563,0.697801,0.455107,1.208767,0.37349,1.124094,0.409364,0.454864,1.936049,2.011806,1.022168,0.802149,0.993892,1.453398,1.244899,0.777879,0.581729,0.787171,3.466575,1.615712,1.198365,0.915471,0.725078,2.207765,1.077466,1.522542,0.709532,0.508106,3.926801,2.443237,2.491075,0.735185,0.530073,2.857731,1.62217,1.682246,0.558091,0.47626,5.354737,2.662713,2.67846,0.648462,0.4677,2.830227,1.729181,1.614553,0.664281,0.397531
2.19389,1.025611,1.088624,0.686913,0.452592,3.296799,1.042569,2.599285,0.657208,0.351113,2.513653,1.111481,0.879985,0.620725,0.479181,1.306885,0.319976,1.150549,0.382801,0.465193,1.905828,1.856965,1.032853,0.918688,1.005713,1.531059,1.163173,0.791279,0.496104,0.808977,3.679048,1.560765,1.352428,0.902372,0.722482,2.336,0.999545,1.517572,0.754409,0.554665,4.075422,2.066252,2.377133,0.749842,0.552803,3.088917,1.459046,1.697904,0.538052,0.506282,4.697816,2.414581,2.554864,0.646508,0.499876,2.708309,1.621441,1.55898,0.645646,0.413043
2.13226,0.987331,1.0323,0.583294,0.464011,3.18333,1.100022,2.309678,0.595446,0.355317,2.314843,0.983611,0.967095,0.550739,0.48237,1.35295,0.313739,1.121032,0.364052,0.444205,1.775013,1.5716,1.107369,0.98715,0.952464,1.52956,1.017771,0.79367,0.42729,0.784295,3.68407,1.421271,1.496701,0.861649,0.687352,2.428181,0.889604,1.474605,0.758468,0.581936,3.986764,1.747691,2.180039,0.730186,0.562761,3.128746,1.298814,1.671642,0.500668,0.516607,4.275501,2.117331,2.324732,0.63664,0.526839,2.468982,1.459068,1.489303,0.605519,0.418979
1.953793,0.883693,1.074882,0.494408,0.467245,2.751048,1.121913,2.043864,0.536577,0.360159,2.090979,0.8218,1.161864,0.503567,0.474203,1.331205,0.347163,1.06257,0.357006,0.395395,1.56918,1.243282,1.227428,0.978047,0.849738,1.44876,0.867966,0.794042,0.38055,0.723478,3.453355,1.212989,1.629015,0.794023,0.636077,2.470412,0.74103,1.438776,0.726757,0.590241,3.725877,1.434566,2.013555,0.6907,0.576614,2.99912,1.112819,1.664545,0.460172,0.514431,4.418463,1.8292,2.128184,0.628502,0.555199,2.184881,1.236515,1.446302,0.556873,0.421689
1.710184,0.747009,1.254502,0.435565,0.468011,2.097363,1.118445,1.927603,0.4951,0.37326,1.899743,0.667508,1.483943,0.485821,0.467356,1.205734,0.429871,1.014217,0.36363,0.333923,1.355928,0.975877,1.367774,0.898365,0.732248,1.311643,0.771524,0.799468,0.350583,0.645595,3.070171,1.001771,1.746976,0.703571,0.590248,2.465616,0.594468,1.436839,0.674002,0.585453,3.507793,1.135407,1.980627,0.649365,0.607587,2.802834,0.926343,1.729585,0.430852,0.509278,5.086086,1.595665,2.094449,0.635219,0.591385,1.980542,1.004053,1.464439,0.513645,0.42855
1.534945,0.617598,1.562069,0.412085,0.469554,1.470112,1.09907,2.013387,0.479834,0.398731,1.855942,0.555925,1.917593,0.493794,0.470033,1.044914,0.568684,1.005968,0.380824,0.278982,1.221465,0.821484,1.499035,0.778781,0.635726,1.156183,0.743291,0.805591,0.329897,0.569762,2.68158,0.844742,1.83639,0.602579,0.566593,2.434202,0.491857,1.45956,0.618804,0.57456,3.527118,0.904973,2.12068,0.623811,0.656283,2.706957,0.792506,1.876893,0.422713,0.507192,6.228986,1.459703,2.278355,0.668577,0.637472,1.932854,0.823651,1.549945,0.487607,0.443577
1.51021,0.527695,1.9253,0.418716,0.469216,1.068143,1.072519,2.255248,0.49134,0.43261,1.98879,0.498442,2.389472,0.51539,0.48041,0.913542,0.760095,1.042848,0.400959,0.244138,1.214191,0.763305,1.595347,0.659247,0.581412,1.018441,0.752781,0.803941,0.316763,0.50888,2.410918,0.757679,1.873327,0.511555,0.568657,2.377063,0.450471,1.465872,0.573544,0.561631,3.850265,0.793436,2.372365,0.621882,0.708622,2.784569,0.751942,2.058176,0.433284,0.506928,7.592079,1.429638,2.612757,0.729709,0.686456,2.034587,0.726981,1.667332,0.480487,0.463969
1.613727,0.479511,2.23099,0.440806,0.459522,0.935912,1.053515,2.542873,0.519073,0.463689,2.234082,0.477613,2.774597,0.532636,0.488213,0.854994,0.98774,1.103455,0.415993,0.232945,1.321853,0.737841,1.64694,0.589153,0.572213,0.913962,0.757193,0.79541,0.321497,0.471634,2.309977,0.732201,1.857201,0.459738,0.587649,2.294984,0.461143,1.428347,0.545576,0.548362,4.331864,0.801007,2.610917,0.640988,0.742787,2.976158,0.787666,2.180711,0.450322,0.501842,8.841311,1.479662,2.949349,0.807752,0.72339,2.210518,0.69077,1.750036,0.483094,0.48078
